block_id,name,display_name,hardness,resistance,stack_size,diggable,material,transparent,emit_light,filter_light,default_state,min_state_id,max_state_id
1039,waxed_oxidized_cut_copper_stairs,Waxed Oxidized Cut Copper Stairs,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,0,25488,25477,25556
1040,waxed_weathered_cut_copper_stairs,Waxed Weathered Cut Copper Stairs,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,0,25568,25557,25636
1041,waxed_exposed_cut_copper_stairs,Waxed Exposed Cut Copper Stairs,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,0,25648,25637,25716
1042,waxed_cut_copper_stairs,Waxed Cut Copper Stairs,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,0,25728,25717,25796
1043,waxed_oxidized_cut_copper_slab,Waxed Oxidized Cut Copper Slab,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,0,25800,25797,25802
1044,waxed_weathered_cut_copper_slab,Waxed Weathered Cut Copper Slab,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,0,25806,25803,25808
1045,waxed_exposed_cut_copper_slab,Waxed Exposed Cut Copper Slab,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,0,25812,25809,25814
1046,waxed_cut_copper_slab,Waxed Cut Copper Slab,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,0,25818,25815,25820
1047,copper_door,Copper Door,3.0,6.0,64,True,mineable/pickaxe,True,0,0,25832,25821,25884
1048,exposed_copper_door,Exposed Copper Door,3.0,6.0,64,True,mineable/pickaxe,True,0,0,25896,25885,25948
1049,oxidized_copper_door,Oxidized Copper Door,3.0,6.0,64,True,mineable/pickaxe,True,0,0,25960,25949,26012
1050,weathered_copper_door,Weathered Copper Door,3.0,6.0,64,True,mineable/pickaxe,True,0,0,26024,26013,26076
1051,waxed_copper_door,Waxed Copper Door,3.0,6.0,64,True,mineable/pickaxe,True,0,0,26088,26077,26140
1052,waxed_exposed_copper_door,Waxed Exposed Copper Door,3.0,6.0,64,True,mineable/pickaxe,True,0,0,26152,26141,26204
1053,waxed_oxidized_copper_door,Waxed Oxidized Copper Door,3.0,6.0,64,True,mineable/pickaxe,True,0,0,26216,26205,26268
1054,waxed_weathered_copper_door,Waxed Weathered Copper Door,3.0,6.0,64,True,mineable/pickaxe,True,0,0,26280,26269,26332
1055,copper_trapdoor,Copper Trapdoor,3.0,6.0,64,True,incorrect_for_wooden_tool,True,0,0,26348,26333,26396
1056,exposed_copper_trapdoor,Exposed Copper Trapdoor,3.0,6.0,64,True,incorrect_for_wooden_tool,True,0,0,26412,26397,26460
1057,oxidized_copper_trapdoor,Oxidized Copper Trapdoor,3.0,6.0,64,True,incorrect_for_wooden_tool,True,0,0,26476,26461,26524
1058,weathered_copper_trapdoor,Weathered Copper Trapdoor,3.0,6.0,64,True,incorrect_for_wooden_tool,True,0,0,26540,26525,26588
1059,waxed_copper_trapdoor,Waxed Copper Trapdoor,3.0,6.0,64,True,incorrect_for_wooden_tool,True,0,0,26604,26589,26652
1060,waxed_exposed_copper_trapdoor,Waxed Exposed Copper Trapdoor,3.0,6.0,64,True,incorrect_for_wooden_tool,True,0,0,26668,26653,26716
1061,waxed_oxidized_copper_trapdoor,Waxed Oxidized Copper Trapdoor,3.0,6.0,64,True,incorrect_for_wooden_tool,True,0,0,26732,26717,26780
1062,waxed_weathered_copper_trapdoor,Waxed Weathered Copper Trapdoor,3.0,6.0,64,True,incorrect_for_wooden_tool,True,0,0,26796,26781,26844
1063,copper_grate,Copper Grate,3.0,6.0,64,True,incorrect_for_wooden_tool,True,0,0,26846,26845,26846
1064,exposed_copper_grate,Exposed Copper Grate,3.0,6.0,64,True,incorrect_for_wooden_tool,True,0,0,26848,26847,26848
1065,weathered_copper_grate,Weathered Copper Grate,3.0,6.0,64,True,incorrect_for_wooden_tool,True,0,0,26850,26849,26850
1066,oxidized_copper_grate,Oxidized Copper Grate,3.0,6.0,64,True,incorrect_for_wooden_tool,True,0,0,26852,26851,26852
1067,waxed_copper_grate,Waxed Copper Grate,3.0,6.0,64,True,incorrect_for_wooden_tool,True,0,0,26854,26853,26854
1068,waxed_exposed_copper_grate,Waxed Exposed Copper Grate,3.0,6.0,64,True,incorrect_for_wooden_tool,True,0,0,26856,26855,26856
1069,waxed_weathered_copper_grate,Waxed Weathered Copper Grate,3.0,6.0,64,True,incorrect_for_wooden_tool,True,0,0,26858,26857,26858
1070,waxed_oxidized_copper_grate,Waxed Oxidized Copper Grate,3.0,6.0,64,True,incorrect_for_wooden_tool,True,0,0,26860,26859,26860
1071,copper_bulb,Copper Bulb,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,15,26864,26861,26864
1072,exposed_copper_bulb,Exposed Copper Bulb,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,15,26868,26865,26868
1073,weathered_copper_bulb,Weathered Copper Bulb,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,15,26872,26869,26872
1074,oxidized_copper_bulb,Oxidized Copper Bulb,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,15,26876,26873,26876
1075,waxed_copper_bulb,Waxed Copper Bulb,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,15,26880,26877,26880
1076,waxed_exposed_copper_bulb,Waxed Exposed Copper Bulb,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,15,26884,26881,26884
1077,waxed_weathered_copper_bulb,Waxed Weathered Copper Bulb,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,15,26888,26885,26888
1078,waxed_oxidized_copper_bulb,Waxed Oxidized Copper Bulb,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,15,26892,26889,26892
1079,copper_chest,Copper Chest,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,0,26894,26893,26916
1080,exposed_copper_chest,Exposed Copper Chest,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,0,26918,26917,26940
1081,weathered_copper_chest,Weathered Copper Chest,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,0,26942,26941,26964
1082,oxidized_copper_chest,Oxidized Copper Chest,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,0,26966,26965,26988
1083,waxed_copper_chest,Waxed Copper Chest,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,0,26990,26989,27012
1084,waxed_exposed_copper_chest,Waxed Exposed Copper Chest,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,0,27014,27013,27036
1085,waxed_weathered_copper_chest,Waxed Weathered Copper Chest,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,0,27038,27037,27060
1086,waxed_oxidized_copper_chest,Waxed Oxidized Copper Chest,3.0,6.0,64,True,incorrect_for_wooden_tool,False,0,0,27062,27061,27084
1087,copper_golem_statue,Copper Golem Statue,3.0,6.0,64,True,mineable/pickaxe,True,0,0,27086,27085,27116
1088,exposed_copper_golem_statue,Exposed Copper Golem Statue,3.0,6.0,64,True,mineable/pickaxe,True,0,0,27118,27117,27148
1089,weathered_copper_golem_statue,Weathered Copper Golem Statue,3.0,6.0,64,True,mineable/pickaxe,True,0,0,27150,27149,27180
1090,oxidized_copper_golem_statue,Oxidized Copper Golem Statue,3.0,6.0,64,True,mineable/pickaxe,True,0,0,27182,27181,27212
1091,waxed_copper_golem_statue,Waxed Copper Golem Statue,3.0,6.0,64,True,mineable/pickaxe,True,0,0,27214,27213,27244
1092,waxed_exposed_copper_golem_statue,Waxed Exposed Copper Golem Statue,3.0,6.0,64,True,mineable/pickaxe,True,0,0,27246,27245,27276
1093,waxed_weathered_copper_golem_statue,Waxed Weathered Copper Golem Statue,3.0,6.0,64,True,mineable/pickaxe,True,0,0,27278,27277,27308
1094,waxed_oxidized_copper_golem_statue,Waxed Oxidized Copper Golem Statue,3.0,6.0,64,True,mineable/pickaxe,True,0,0,27310,27309,27340
1095,lightning_rod,Lightning Rod,3.0,6.0,64,True,incorrect_for_wooden_tool,True,0,0,27360,27341,27364
1096,exposed_lightning_rod,Exposed Lightning Rod,3.0,6.0,64,True,incorrect_for_wooden_tool,True,0,0,27384,27365,27388
1097,weathered_lightning_rod,Weathered Lightning Rod,3.0,6.0,64,True,incorrect_for_wooden_tool,True,0,0,27408,27389,27412
1098,oxidized_lightning_rod,Oxidized Lightning Rod,3.0,6.0,64,True,incorrect_for_wooden_tool,True,0,0,27432,27413,27436
1099,waxed_lightning_rod,Waxed Lightning Rod,3.0,6.0,64,True,incorrect_for_wooden_tool,True,0,0,27456,27437,27460
1100,waxed_exposed_lightning_rod,Waxed Exposed Lightning Rod,3.0,6.0,64,True,incorrect_for_wooden_tool,True,0,0,27480,27461,27484
1101,waxed_weathered_lightning_rod,Waxed Weathered Lightning Rod,3.0,6.0,64,True,incorrect_for_wooden_tool,True,0,0,27504,27485,27508
1102,waxed_oxidized_lightning_rod,Waxed Oxidized Lightning Rod,3.0,6.0,64,True,incorrect_for_wooden_tool,True,0,0,27528,27509,27532
1103,pointed_dripstone,Pointed Dripstone,1.5,3.0,64,True,mineable/pickaxe,True,0,0,27538,27533,27552
1104,dripstone_block,Dripstone Block,1.5,1.0,64,True,mineable/pickaxe,False,0,15,27553,27553,27553
1105,cave_vines,Cave Vines,0.0,0.0,64,True,default,True,0,0,27555,27554,27605
1106,cave_vines_plant,Cave Vines Plant,0.0,0.0,64,True,default,True,0,0,27607,27606,27607
1107,spore_blossom,Spore Blossom,0.0,0.0,64,True,default,True,0,0,27608,27608,27608
1108,azalea,Azalea,0.0,0.0,64,True,default,True,0,0,27609,27609,27609
1109,flowering_azalea,Flowering Azalea,0.0,0.0,64,True,default,True,0,0,27610,27610,27610
1110,moss_carpet,Moss Carpet,0.1,0.1,64,True,mineable/hoe,False,0,0,27611,27611,27611
1111,pink_petals,Pink Petals,0.0,0.0,64,True,default,True,0,0,27612,27612,27627
1112,wildflowers,Wildflowers,0.0,0.0,64,True,default,True,0,0,27628,27628,27643
1113,leaf_litter,Leaf Litter,0.0,0.0,64,True,default,True,0,0,27644,27644,27659
1114,moss_block,Moss Block,0.1,0.1,64,True,mineable/hoe,False,0,15,27660,27660,27660
1115,big_dripleaf,Big Dripleaf,0.1,0.1,64,True,plant;mineable/axe,False,0,0,27662,27661,27692
1116,big_dripleaf_stem,Big Dripleaf Stem,0.1,0.1,64,True,plant;mineable/axe,True,0,0,27694,27693,27700
1117,small_dripleaf,Small Dripleaf,0.0,0.0,64,True,default,True,0,0,27704,27701,27716
1118,hanging_roots,Hanging Roots,0.0,0.0,64,True,default,True,0,0,27718,27717,27718
1119,rooted_dirt,Rooted Dirt,0.5,0.5,64,True,mineable/shovel,False,0,15,27719,27719,27719
1120,mud,Mud,0.5,0.5,64,True,mineable/shovel,False,0,15,27720,27720,27720
1121,deepslate,Deepslate,3.0,6.0,64,True,mineable/pickaxe,False,0,15,27722,27721,27723
1122,cobbled_deepslate,Cobbled Deepslate,3.5,6.0,64,True,mineable/pickaxe,False,0,15,27724,27724,27724
1123,cobbled_deepslate_stairs,Cobbled Deepslate Stairs,3.5,6.0,64,True,mineable/pickaxe,False,0,0,27736,27725,27804
1124,cobbled_deepslate_slab,Cobbled Deepslate Slab,3.5,6.0,64,True,mineable/pickaxe,False,0,0,27808,27805,27810
1125,cobbled_deepslate_wall,Cobbled Deepslate Wall,3.5,6.0,64,True,mineable/pickaxe,False,0,0,27814,27811,28134
1126,polished_deepslate,Polished Deepslate,3.5,6.0,64,True,mineable/pickaxe,False,0,15,28135,28135,28135
1127,polished_deepslate_stairs,Polished Deepslate Stairs,3.5,6.0,64,True,mineable/pickaxe,False,0,0,28147,28136,28215
1128,polished_deepslate_slab,Polished Deepslate Slab,3.5,6.0,64,True,mineable/pickaxe,False,0,0,28219,28216,28221
1129,polished_deepslate_wall,Polished Deepslate Wall,3.5,6.0,64,True,mineable/pickaxe,False,0,0,28225,28222,28545
1130,deepslate_tiles,Deepslate Tiles,3.5,6.0,64,True,mineable/pickaxe,False,0,15,28546,28546,28546
1131,deepslate_tile_stairs,Deepslate Tile Stairs,3.5,6.0,64,True,mineable/pickaxe,False,0,0,28558,28547,28626
1132,deepslate_tile_slab,Deepslate Tile Slab,3.5,6.0,64,True,mineable/pickaxe,False,0,0,28630,28627,28632
1133,deepslate_tile_wall,Deepslate Tile Wall,3.5,6.0,64,True,mineable/pickaxe,False,0,0,28636,28633,28956
1134,deepslate_bricks,Deepslate Bricks,3.5,6.0,64,True,mineable/pickaxe,False,0,15,28957,28957,28957
1135,deepslate_brick_stairs,Deepslate Brick Stairs,3.5,6.0,64,True,mineable/pickaxe,False,0,0,28969,28958,29037
1136,deepslate_brick_slab,Deepslate Brick Slab,3.5,6.0,64,True,mineable/pickaxe,False,0,0,29041,29038,29043
1137,deepslate_brick_wall,Deepslate Brick Wall,3.5,6.0,64,True,mineable/pickaxe,False,0,0,29047,29044,29367
1138,chiseled_deepslate,Chiseled Deepslate,3.5,6.0,64,True,mineable/pickaxe,False,0,15,29368,29368,29368
1139,cracked_deepslate_bricks,Cracked Deepslate Bricks,3.5,6.0,64,True,mineable/pickaxe,False,0,15,29369,29369,29369
1140,cracked_deepslate_tiles,Cracked Deepslate Tiles,3.5,6.0,64,True,mineable/pickaxe,False,0,15,29370,29370,29370
1141,infested_deepslate,Infested Deepslate,1.5,0.75,64,True,mineable/pickaxe,False,0,15,29372,29371,29373
1142,smooth_basalt,Smooth Basalt,1.25,4.2,64,True,mineable/pickaxe,False,0,15,29374,29374,29374
1143,raw_iron_block,Block of Raw Iron,5.0,6.0,64,True,incorrect_for_wooden_tool,False,0,15,29375,29375,29375
1144,raw_copper_block,Block of Raw Copper,5.0,6.0,64,True,incorrect_for_wooden_tool,False,0,15,29376,29376,29376
1145,raw_gold_block,Block of Raw Gold,5.0,6.0,64,True,incorrect_for_wooden_tool,False,0,15,29377,29377,29377
1146,potted_azalea_bush,Potted Azalea,0.0,0.0,64,True,default,True,0,0,29378,29378,29378
1147,potted_flowering_azalea_bush,Potted Flowering Azalea,0.0,0.0,64,True,default,True,0,0,29379,29379,29379
1148,ochre_froglight,Ochre Froglight,0.3,0.3,64,True,default,False,15,15,29381,29380,29382
1149,verdant_froglight,Verdant Froglight,0.3,0.3,64,True,default,False,15,15,29384,29383,29385
1150,pearlescent_froglight,Pearlescent Froglight,0.3,0.3,64,True,default,False,15,15,29387,29386,29388
1151,frogspawn,Frogspawn,0.0,0.0,64,True,default,True,0,0,29389,29389,29389
1152,reinforced_deepslate,Reinforced Deepslate,55.0,1200.0,64,True,default,False,0,15,29390,29390,29390
1153,decorated_pot,Decorated Pot,0.0,0.0,64,True,default,True,0,0,29400,29391,29406
1154,crafter,Crafter,1.5,3.5,64,True,incorrect_for_wooden_tool,False,0,15,29452,29407,29454
1155,trial_spawner,Trial Spawner,50.0,50.0,64,True,default,True,0,1,29461,29455,29466
1156,vault,Vault,50.0,50.0,64,True,default,True,6,1,29471,29467,29498
1157,heavy_core,Heavy Core,10.0,1200.0,64,True,mineable/pickaxe,False,0,0,29500,29499,29500
1158,pale_moss_block,Pale Moss Block,0.1,0.1,64,True,mineable/hoe,False,0,15,29501,29501,29501
1159,pale_moss_carpet,Pale Moss Carpet,0.1,0.1,64,True,mineable/hoe,True,0,0,29502,29502,29663
1160,pale_hanging_moss,Pale Hanging Moss,0.0,0.0,64,True,default,True,0,0,29664,29664,29665
1161,open_eyeblossom,Open Eyeblossom,0.0,0.0,64,True,default,True,0,0,29666,29666,29666
1162,closed_eyeblossom,Closed Eyeblossom,0.0,0.0,64,True,default,True,0,0,29667,29667,29667
1163,potted_open_eyeblossom,Potted Open Eyeblossom,0.0,0.0,64,True,default,True,0,0,29668,29668,29668
1164,potted_closed_eyeblossom,Potted Closed Eyeblossom,0.0,0.0,64,True,default,True,0,0,29669,29669,29669
1165,firefly_bush,Firefly Bush,0.0,0.0,64,True,default,True,2,0,29670,29670,29670
